cell_id,timestamp,rsrp_dbm,rsrq_db,sinr_db,prb_utilization_pct,active_ue_count,rrc_connected_ue,ho_attempt,ho_success,ho_failure,ho_ping_pong,late_ho,early_ho,wrong_cell_ho,dl_throughput_mbps,ul_throughput_mbps,cqi_avg,rlf_count,call_drop_rate_pct
CELL_000_0,2026-04-02T22:00:00,-81.6,-13.3,10.7,25.7,21,29,14,14,0,0,0,0,0,69.1,13.4,6.6,6,0.78
CELL_000_0,2026-04-02T22:15:00,-87.6,-10.1,15.9,14.2,10,38,11,11,0,0,0,0,0,62.6,32.7,10.3,8,0
CELL_000_0,2026-04-02T22:30:00,-67.2,-8.9,10.2,16.3,18,33,9,9,0,0,0,0,0,53.4,21.1,7.7,1,0
CELL_000_0,2026-04-02T22:45:00,-77.7,-8.8,14.6,36.4,19,26,9,9,0,0,0,0,0,55.0,18.0,9.0,0,0.9
CELL_000_0,2026-04-02T23:00:00,-84.9,-8.3,13.9,18.6,6,22,11,11,0,0,0,0,0,71.5,10.3,11.2,3,0.87
CELL_000_0,2026-04-02T23:15:00,-88.9,-12.0,15.0,8.9,21,23,8,8,0,0,0,0,0,78.2,20.3,10.9,0,0.65
CELL_000_0,2026-04-02T23:30:00,-87.1,-5.5,20.1,28.7,20,34,10,10,0,0,0,0,0,82.2,16.4,10.1,4,2.35
CELL_000_0,2026-04-02T23:45:00,-90.8,-11.9,13.1,26.5,24,24,10,10,0,0,0,0,0,67.2,23.6,9.8,0,0.68
CELL_000_0,2026-04-03T00:00:00,-90.7,-4.4,4.2,17.0,17,19,6,6,0,0,0,0,0,94.0,30.9,11.5,0,0.64
CELL_000_0,2026-04-03T00:15:00,-92.4,-9.9,11.6,12.7,14,36,7,7,0,0,0,0,0,75.8,21.3,11.1,0,0.53
CELL_000_0,2026-04-03T00:30:00,-84.3,-10.2,15.5,34.2,14,31,8,8,0,0,0,0,0,77.3,19.2,13.7,5,0.07
CELL_000_0,2026-04-03T00:45:00,-83.1,-6.4,10.4,35.1,11,20,8,8,0,0,0,0,0,84.8,22.9,11.9,6,1.63
CELL_000_0,2026-04-03T01:00:00,-84.7,-11.4,12.5,21.4,12,22,7,7,0,0,0,0,0,90.9,22.8,7.7,0,0.03
CELL_000_0,2026-04-03T01:15:00,-85.0,-8.0,10.6,18.0,15,22,10,10,0,0,0,0,0,94.4,22.1,9.6,1,0.67
CELL_000_0,2026-04-03T01:30:00,-81.9,-10.5,17.8,21.1,16,19,6,6,0,0,0,0,0,64.7,20.8,9.0,5,0
CELL_000_0,2026-04-03T01:45:00,-71.0,-11.1,10.9,22.3,18,25,9,9,0,0,0,0,0,60.0,14.1,11.7,3,0.37
CELL_000_0,2026-04-03T02:00:00,-71.3,-6.6,8.9,19.7,16,21,8,8,0,0,0,0,0,89.9,18.2,9.5,0,0.86
CELL_000_0,2026-04-03T02:15:00,-74.6,-5.6,11.0,13.0,8,33,11,11,0,0,0,0,0,69.7,27.9,11.7,0,2.69
CELL_000_0,2026-04-03T02:30:00,-91.2,-13.4,9.9,32.9,12,17,9,9,0,0,0,0,0,78.6,15.9,12.1,2,0.36
CELL_000_0,2026-04-03T02:45:00,-93.9,-7.0,13.2,20.0,10,22,9,9,0,0,0,0,0,46.8,27.9,8.2,2,0.81
CELL_000_0,2026-04-03T03:00:00,-85.7,-7.0,12.5,37.1,15,17,11,11,0,0,0,0,0,85.0,17.0,13.5,0,0
CELL_000_0,2026-04-03T03:15:00,-87.8,-8.7,14.0,28.7,7,25,13,13,0,0,0,0,0,84.3,25.4,6.7,0,0.42
CELL_000_0,2026-04-03T03:30:00,-89.5,-6.0,8.2,11.7,16,33,10,10,0,0,0,0,0,82.7,16.5,11.1,6,1.43
CELL_000_0,2026-04-03T03:45:00,-81.6,-11.3,-2.8,32.3,16,12,7,7,0,0,0,0,0,77.3,20.2,10.7,5,0.63
CELL_000_0,2026-04-03T04:00:00,-87.1,-6.9,15.7,15.9,10,20,8,8,0,0,0,0,0,84.6,13.4,9.9,0,0
CELL_000_0,2026-04-03T04:15:00,-95.1,-10.5,8.1,1.9,20,20,12,12,0,0,0,0,0,64.5,22.0,13.0,4,0.97
CELL_000_0,2026-04-03T04:30:00,-80.9,-6.7,10.4,23.7,21,32,10,10,0,0,0,0,0,79.9,23.8,8.2,2,0
CELL_000_0,2026-04-03T04:45:00,-81.2,-4.7,11.7,24.6,6,10,11,11,0,0,0,0,0,65.1,21.3,10.4,7,0.03
CELL_000_0,2026-04-03T05:00:00,-88.1,-14.6,7.0,32.8,18,20,14,14,0,0,0,0,0,79.4,18.9,6.9,2,0
CELL_000_0,2026-04-03T05:15:00,-88.4,-8.6,13.9,39.3,13,39,10,10,0,0,0,0,0,81.6,19.2,13.2,0,1.07
CELL_000_0,2026-04-03T05:30:00,-71.6,-7.9,15.2,41.1,9,33,10,10,0,0,0,0,0,72.8,21.0,6.8,0,0.47
CELL_000_0,2026-04-03T05:45:00,-78.1,-10.6,12.7,27.6,13,6,8,8,0,0,0,0,0,55.1,25.1,9.6,5,0
CELL_000_0,2026-04-03T06:00:00,-94.1,-7.0,4.4,36.3,26,32,25,25,0,0,0,0,0,96.3,15.7,10.7,3,0
CELL_000_0,2026-04-03T06:15:00,-101.3,-13.7,16.1,62.7,21,39,21,21,0,0,0,0,0,76.5,19.3,9.7,4,0
CELL_000_0,2026-04-03T06:30:00,-69.9,-14.9,11.8,53.4,23,42,19,19,0,0,0,0,0,79.5,19.5,9.9,0,1.0
CELL_000_0,2026-04-03T06:45:00,-95.6,-12.9,5.3,46.7,38,36,19,19,0,0,0,0,0,48.1,19.8,9.1,0,0.45
CELL_000_0,2026-04-03T07:00:00,-93.7,-11.1,12.9,40.2,36,57,23,23,0,0,0,0,0,87.9,21.8,6.0,0,0
CELL_000_0,2026-04-03T07:15:00,-85.3,-11.6,13.2,24.8,33,13,31,31,0,0,0,0,0,93.8,18.8,10.1,4,1.35
CELL_000_0,2026-04-03T07:30:00,-86.9,-11.7,14.4,39.6,33,50,25,25,0,0,0,0,0,98.2,21.1,8.0,4,0.24
CELL_000_0,2026-04-03T07:45:00,-80.0,-11.1,11.6,75.7,37,49,21,21,0,0,0,0,0,100.4,21.3,9.1,4,1.37
CELL_000_0,2026-04-03T08:00:00,-96.8,-6.4,15.0,38.6,28,76,25,25,0,0,0,0,0,69.3,19.6,10.8,2,0.65
CELL_000_0,2026-04-03T08:15:00,-95.0,-10.8,10.7,86.3,33,64,17,17,0,0,0,0,0,29.8,27.3,10.3,0,0.09
CELL_000_0,2026-04-03T08:30:00,-79.6,-11.1,11.2,34.8,35,44,24,24,0,0,0,0,0,67.7,26.1,10.4,1,0.74
CELL_000_0,2026-04-03T08:45:00,-86.3,-9.8,9.7,92.2,31,107,32,32,0,0,0,0,0,98.4,22.3,10.6,3,0.12
CELL_000_0,2026-04-03T09:00:00,-91.2,-11.8,10.3,28.9,39,82,40,40,0,0,0,0,0,75.0,27.0,10.5,2,0.42
CELL_000_0,2026-04-03T09:15:00,-88.5,-10.9,10.3,34.2,34,81,18,18,0,0,0,0,0,60.6,21.8,11.3,9,0
CELL_000_0,2026-04-03T09:30:00,-85.8,-13.2,8.0,65.6,44,81,25,25,0,0,0,0,0,72.5,21.9,8.8,3,0
CELL_000_0,2026-04-03T09:45:00,-76.6,-11.8,4.9,45.4,0,77,31,31,0,0,0,0,0,70.5,26.7,9.0,6,0.34
CELL_000_0,2026-04-03T10:00:00,-73.3,-7.4,11.1,77.7,39,97,27,27,0,0,0,0,0,67.1,12.7,8.9,0,0.56
CELL_000_0,2026-04-03T10:15:00,-77.0,-5.7,7.4,50.6,45,92,41,41,0,0,0,0,0,76.6,25.4,4.7,4,1.04
CELL_000_0,2026-04-03T10:30:00,-84.0,-12.0,6.3,83.4,67,44,29,29,0,0,0,0,0,54.3,25.7,10.5,0,0
CELL_000_0,2026-04-03T10:45:00,-84.0,-10.6,16.6,73.5,51,69,49,49,0,0,0,0,0,50.2,19.9,9.0,7,0
CELL_000_0,2026-04-03T11:00:00,-93.8,-2.1,13.5,48.8,26,54,38,38,0,0,0,0,0,42.4,14.2,6.8,0,1.88
CELL_000_0,2026-04-03T11:15:00,-82.7,-10.9,11.9,65.1,39,98,26,26,0,0,0,0,0,67.9,26.6,7.5,4,0.47
CELL_000_0,2026-04-03T11:30:00,-103.7,-10.5,13.3,61.8,41,69,22,22,0,0,0,0,0,81.8,20.1,12.3,7,0.11
CELL_000_0,2026-04-03T11:45:00,-93.7,-12.6,9.5,93.3,53,116,33,33,0,0,0,0,0,118.3,17.0,6.7,6,1.05
CELL_000_0,2026-04-03T12:00:00,-81.3,-9.1,12.4,85.4,32,57,39,39,0,0,0,0,0,66.2,14.7,10.6,0,0.99
CELL_000_0,2026-04-03T12:15:00,-78.1,-14.0,11.4,71.2,46,68,38,38,0,0,0,0,0,53.9,15.3,9.9,0,0.63
CELL_000_0,2026-04-03T12:30:00,-81.0,-13.1,9.6,51.2,33,50,31,31,0,0,0,0,0,67.5,16.6,15,0,0.37
CELL_000_0,2026-04-03T12:45:00,-80.4,-7.4,13.2,100,41,77,33,33,0,0,0,0,0,87.2,12.5,10.6,4,0
CELL_000_0,2026-04-03T13:00:00,-79.2,-5.3,5.8,0.1,45,52,26,26,0,0,0,0,0,56.5,21.1,6.4,3,0
CELL_000_0,2026-04-03T13:15:00,-76.2,-12.4,16.0,86.7,56,40,18,18,0,0,0,0,0,47.6,19.3,11.4,1,0.99
CELL_000_0,2026-04-03T13:30:00,-89.9,-10.1,13.8,74.6,37,48,32,32,0,0,0,0,0,45.6,16.7,11.4,3,1.36
CELL_000_0,2026-04-03T13:45:00,-95.7,-5.4,17.6,79.8,51,40,32,32,0,0,0,0,0,73.7,27.5,8.4,0,0
CELL_000_0,2026-04-03T14:00:00,-80.6,-10.3,14.0,26.6,42,37,27,27,0,0,0,0,0,82.2,22.5,11.7,5,0
CELL_000_0,2026-04-03T14:15:00,-78.1,-13.4,11.3,95.7,38,44,22,22,0,0,0,0,0,66.1,24.3,8.7,2,1.06
CELL_000_0,2026-04-03T14:30:00,-81.5,-10.0,13.7,64.7,31,56,22,22,0,0,0,0,0,78.3,14.9,10.6,0,1.19
CELL_000_0,2026-04-03T14:45:00,-83.2,-4.3,16.0,55.1,59,63,28,28,0,0,0,0,0,77.7,16.0,11.9,0,1.54
CELL_000_0,2026-04-03T15:00:00,-71.8,-8.5,17.1,95.4,60,62,27,27,0,0,0,0,0,55.5,10.3,15,7,0.0
CELL_000_0,2026-04-03T15:15:00,-86.2,-4.3,9.6,67.0,62,71,27,27,0,0,0,0,0,94.1,21.8,8.3,6,1.29
CELL_000_0,2026-04-03T15:30:00,-76.7,-9.6,11.2,96.3,61,56,12,12,0,0,0,0,0,110.8,20.8,12.1,2,0
CELL_000_0,2026-04-03T15:45:00,-91.3,-8.4,12.4,100,34,34,24,24,0,0,0,0,0,65.1,11.0,13.3,4,0.81
CELL_000_0,2026-04-03T16:00:00,-83.9,-10.6,14.3,49.1,30,74,19,19,0,0,0,0,0,55.9,17.4,10.9,1,1.44
CELL_000_0,2026-04-03T16:15:00,-82.8,-7.5,9.9,69.4,37,35,19,19,0,0,0,0,0,96.2,23.0,8.7,3,0
CELL_000_0,2026-04-03T16:30:00,-76.2,-10.7,7.7,79.2,74,29,29,29,0,0,0,0,0,92.5,14.7,9.0,1,0.55
CELL_000_0,2026-04-03T16:45:00,-78.8,-7.1,6.1,20.2,52,73,32,32,0,0,0,0,0,63.2,14.5,11.9,1,0.16
CELL_000_0,2026-04-03T17:00:00,-87.3,-7.2,8.7,46.6,30,51,22,22,0,0,0,0,0,37.3,23.5,11.3,2,0
CELL_000_0,2026-04-03T17:15:00,-93.1,-9.3,12.3,29.0,20,41,23,23,0,0,0,0,0,84.4,20.0,13.1,4,1.4
CELL_000_0,2026-04-03T17:30:00,-83.0,-10.7,7.8,32.9,35,73,16,16,0,0,0,0,0,112.4,19.8,8.8,1,0.39
CELL_000_0,2026-04-03T17:45:00,-76.5,-7.1,8.9,44.2,35,42,21,21,0,0,0,0,0,61.8,18.0,8.0,1,0.35
CELL_000_0,2026-04-03T18:00:00,-81.3,-9.8,12.7,48.4,30,59,17,17,0,0,0,0,0,52.7,23.8,7.5,1,0.26
CELL_000_0,2026-04-03T18:15:00,-86.2,-15.0,5.4,28.3,36,50,10,10,0,0,0,0,0,89.4,23.4,10.1,2,1.65
CELL_000_0,2026-04-03T18:30:00,-74.0,-14.3,15.6,0,30,43,18,18,0,0,0,0,0,45.6,23.7,11.0,0,0
CELL_000_0,2026-04-03T18:45:00,-91.3,-9.7,5.9,74.4,27,52,27,27,0,0,0,0,0,81.6,19.7,7.6,1,0.37
CELL_000_0,2026-04-03T19:00:00,-83.2,-12.0,13.3,47.5,28,34,24,24,0,0,0,0,0,80.1,17.7,4.1,0,1.07
CELL_000_0,2026-04-03T19:15:00,-79.8,-9.2,8.0,50.3,12,46,19,19,0,0,0,0,0,112.2,33.0,7.0,3,0
CELL_000_0,2026-04-03T19:30:00,-69.0,-10.8,10.9,0,27,81,18,18,0,0,0,0,0,100.0,11.5,8.9,3,1.41
CELL_000_0,2026-04-03T19:45:00,-81.0,-13.6,14.5,31.7,36,52,13,13,0,0,0,0,0,77.3,16.9,11.5,0,0.65
CELL_000_0,2026-04-03T20:00:00,-90.4,-15.1,12.8,28.1,23,45,11,11,0,0,0,0,0,70.6,16.9,11.2,1,1.51
CELL_000_0,2026-04-03T20:15:00,-84.1,-9.8,11.8,49.4,13,29,11,11,0,0,0,0,0,94.5,16.8,11.1,3,0.48
CELL_000_0,2026-04-03T20:30:00,-101.5,-7.3,17.8,58.6,19,37,23,23,0,0,0,0,0,61.5,24.6,10.7,0,0.78
CELL_000_0,2026-04-03T20:45:00,-82.5,-5.6,13.0,46.0,30,43,6,6,0,0,0,0,0,76.1,21.3,10.8,5,1.19
CELL_000_0,2026-04-03T21:00:00,-76.7,-4.8,7.6,36.0,25,28,9,9,0,0,0,0,0,58.0,19.2,6.7,7,0
CELL_000_0,2026-04-03T21:15:00,-78.4,-10.2,14.7,28.9,9,38,16,16,0,0,0,0,0,80.5,15.5,11.0,1,1.32
CELL_000_0,2026-04-03T21:30:00,-80.4,-11.4,12.0,20.9,17,37,13,13,0,0,0,0,0,111.7,23.7,8.4,3,0.3
CELL_000_0,2026-04-03T21:45:00,-87.5,-9.3,12.4,30.5,26,32,12,12,0,0,0,0,0,77.2,20.4,9.4,3,1.88
CELL_000_0,2026-04-03T22:00:00,-78.2,-15.0,12.6,17.4,13,25,8,8,0,0,0,0,0,63.3,14.5,11.6,8,0.25
CELL_000_0,2026-04-03T22:15:00,-85.6,-6.5,4.2,31.2,17,7,11,11,0,0,0,0,0,70.6,16.1,6.3,0,0.39
CELL_000_0,2026-04-03T22:30:00,-84.8,-14.1,5.9,43.7,15,25,15,15,0,0,0,0,0,66.9,13.1,13.9,5,0.17
CELL_000_0,2026-04-03T22:45:00,-95.4,-13.7,8.1,41.4,8,31,8,8,0,0,0,0,0,49.0,28.3,4.2,5,0.43
CELL_000_0,2026-04-03T23:00:00,-97.1,-9.9,14.4,37.1,12,43,14,14,0,0,0,0,0,119.0,17.0,11.1,1,0
CELL_000_0,2026-04-03T23:15:00,-88.6,-12.3,8.5,25.0,10,26,13,13,0,0,0,0,0,105.8,27.0,8.2,1,0
CELL_000_0,2026-04-03T23:30:00,-105.3,-10.1,15.3,29.5,17,20,11,11,0,0,0,0,0,72.9,18.1,11.8,1,0
CELL_000_0,2026-04-03T23:45:00,-87.8,-9.3,4.9,27.3,13,19,8,8,0,0,0,0,0,57.1,16.3,13.4,1,1.04
CELL_000_0,2026-04-04T00:00:00,-89.1,-6.7,5.9,31.1,15,13,9,9,0,0,0,0,0,79.5,17.6,9.0,0,2.51
CELL_000_0,2026-04-04T00:15:00,-79.7,-6.0,4.4,25.0,23,36,14,14,0,0,0,0,0,63.9,24.4,5.9,2,0.64
CELL_000_0,2026-04-04T00:30:00,-79.8,-10.9,13.0,21.3,10,35,7,7,0,0,0,0,0,65.6,22.6,6.1,8,1.12
CELL_000_0,2026-04-04T00:45:00,-74.0,-16.4,12.9,27.0,23,28,8,8,0,0,0,0,0,107.4,22.2,6.1,0,2.1
CELL_000_0,2026-04-04T01:00:00,-89.4,-17.1,13.6,31.4,19,20,9,9,0,0,0,0,0,98.1,23.7,11.4,0,1.52
CELL_000_0,2026-04-04T01:15:00,-73.3,-10.6,10.5,4.5,17,17,11,11,0,0,0,0,0,99.1,25.2,12.0,3,0.19
CELL_000_0,2026-04-04T01:30:00,-97.3,-6.7,15.0,0,29,23,3,3,0,0,0,0,0,63.9,24.0,8.1,0,1.2
CELL_000_0,2026-04-04T01:45:00,-75.9,-4.7,15.0,4.6,12,17,6,6,0,0,0,0,0,52.7,25.0,7.6,5,0.53
CELL_000_0,2026-04-04T02:00:00,-82.9,-8.0,13.6,22.6,12,29,9,9,0,0,0,0,0,91.9,17.9,8.7,8,1.05
CELL_000_0,2026-04-04T02:15:00,-88.8,-12.6,12.2,51.2,5,17,11,11,0,0,0,0,0,65.2,22.7,10.3,3,0.06
CELL_000_0,2026-04-04T02:30:00,-77.4,-10.4,7.8,15.1,13,22,12,12,0,0,0,0,0,70.3,22.6,9.6,3,1.58
CELL_000_0,2026-04-04T02:45:00,-73.8,-14.0,9.8,16.5,14,27,9,9,0,0,0,0,0,64.3,20.1,11.6,0,0.26
CELL_000_0,2026-04-04T03:00:00,-81.0,-9.7,9.8,24.9,11,42,8,8,0,0,0,0,0,112.2,24.4,11.7,4,0
CELL_000_0,2026-04-04T03:15:00,-88.4,-10.5,15.1,25.0,15,19,10,10,0,0,0,0,0,110.4,21.5,7.5,4,0
CELL_000_0,2026-04-04T03:30:00,-88.4,-10.9,10.1,15.3,13,34,8,8,0,0,0,0,0,66.0,15.2,11.1,0,0.78
CELL_000_0,2026-04-04T03:45:00,-83.7,-11.3,3.1,24.4,22,30,7,7,0,0,0,0,0,88.9,23.3,10.7,5,1.08
CELL_000_0,2026-04-04T04:00:00,-81.7,-2.7,12.7,12.2,4,30,11,11,0,0,0,0,0,97.7,20.6,10.2,4,1.9
CELL_000_0,2026-04-04T04:15:00,-84.6,-5.6,11.8,55.6,5,35,12,12,0,0,0,0,0,69.7,27.7,8.6,3,0.22
CELL_000_0,2026-04-04T04:30:00,-81.8,-11.8,12.1,31.4,14,18,9,9,0,0,0,0,0,45.9,16.1,10.2,6,0.52
CELL_000_0,2026-04-04T04:45:00,-73.8,-16.3,11.2,41.9,10,26,5,5,0,0,0,0,0,74.4,23.6,11.2,1,0
CELL_000_0,2026-04-04T05:00:00,-84.5,-7.5,9.6,23.5,14,25,12,12,0,0,0,0,0,64.9,24.8,8.4,0,2.89
CELL_000_0,2026-04-04T05:15:00,-92.2,-3.8,12.3,21.3,12,24,8,8,0,0,0,0,0,90.5,13.9,5.8,10,0
CELL_000_0,2026-04-04T05:30:00,-78.7,-6.5,16.8,24.4,10,23,12,12,0,0,0,0,0,47.5,20.7,9.0,1,0.61
CELL_000_0,2026-04-04T05:45:00,-87.4,-10.3,11.7,14.4,15,31,9,9,0,0,0,0,0,90.5,19.5,11.0,1,1.74
CELL_000_0,2026-04-04T06:00:00,-92.3,-6.1,15.9,35.1,25,62,17,17,0,0,0,0,0,57.7,19.5,11.3,2,0.62
CELL_000_0,2026-04-04T06:15:00,-69.8,-12.6,1.3,48.7,40,64,23,23,0,0,0,0,0,87.9,27.4,8.9,2,2.2
CELL_000_0,2026-04-04T06:30:00,-84.8,-10.5,15.2,28.3,23,49,20,20,0,0,0,0,0,103.3,16.5,6.9,3,1.05
CELL_000_0,2026-04-04T06:45:00,-97.3,-9.8,15.2,37.6,27,66,23,23,0,0,0,0,0,97.5,26.9,7.5,3,1.31
CELL_000_0,2026-04-04T07:00:00,-73.9,-15.0,13.1,38.1,32,68,33,33,0,0,0,0,0,95.0,23.6,7.9,0,1.13
CELL_000_0,2026-04-04T07:15:00,-87.9,-17.3,10.5,54.3,27,49,20,20,0,0,0,0,0,131.8,23.2,9.8,3,0
CELL_000_0,2026-04-04T07:30:00,-86.9,-13.9,11.7,27.0,43,56,15,15,0,0,0,0,0,81.6,25.4,9.0,0,0.47
CELL_000_0,2026-04-04T07:45:00,-69.4,-8.4,13.9,32.5,31,30,21,21,0,0,0,0,0,43.3,33.3,11.8,4,0.46
CELL_000_0,2026-04-04T08:00:00,-77.3,-13.3,20.6,70.9,30,89,31,31,0,0,0,0,0,111.8,24.7,10.1,1,0
CELL_000_0,2026-04-04T08:15:00,-83.6,-6.3,10.0,49.7,18,76,24,24,0,0,0,0,0,74.8,15.9,10.6,3,1.58
CELL_000_0,2026-04-04T08:30:00,-91.2,-11.6,12.9,27.2,39,29,28,28,0,0,0,0,0,89.3,21.7,11.5,0,2.05
CELL_000_0,2026-04-04T08:45:00,-96.1,-13.0,14.0,40.7,27,60,28,28,0,0,0,0,0,69.3,18.2,10.6,7,0.63
CELL_000_0,2026-04-04T09:00:00,-86.7,-6.2,10.0,61.9,38,74,30,30,0,0,0,0,0,55.8,25.4,12.6,6,0
CELL_000_0,2026-04-04T09:15:00,-76.5,-10.4,17.0,69.0,41,58,24,24,0,0,0,0,0,77.4,20.6,11.4,0,0.99
CELL_000_0,2026-04-04T09:30:00,-67.4,-11.4,3.6,0,42,75,23,23,0,0,0,0,0,129.4,12.7,13.5,2,0.62
CELL_000_0,2026-04-04T09:45:00,-78.1,-15.7,15.8,46.3,23,58,31,31,0,0,0,0,0,119.7,18.9,14.3,3,0
CELL_000_0,2026-04-04T10:00:00,-101.9,-8.0,15.5,87.2,5,75,41,41,0,0,0,0,0,71.0,18.8,10.9,2,0
CELL_000_0,2026-04-04T10:15:00,-84.7,-11.1,10.3,100,31,51,20,20,0,0,0,0,0,96.9,20.3,10.8,1,0
CELL_000_0,2026-04-04T10:30:00,-99.4,-11.3,14.1,80.6,32,60,30,30,0,0,0,0,0,81.7,25.1,7.2,4,1.18
CELL_000_0,2026-04-04T10:45:00,-93.7,-9.5,14.8,64.2,35,67,33,33,0,0,0,0,0,69.5,22.2,10.3,0,0.05
CELL_000_0,2026-04-04T11:00:00,-87.6,-10.0,12.6,81.7,31,76,26,26,0,0,0,0,0,57.6,12.1,10.6,0,0.9
CELL_000_0,2026-04-04T11:15:00,-84.7,-11.5,10.5,82.6,57,26,33,33,0,0,0,0,0,102.5,16.2,9.3,2,2.33
CELL_000_0,2026-04-04T11:30:00,-81.5,-10.1,8.0,94.5,49,100,29,29,0,0,0,0,0,31.0,12.8,10.4,0,0.94
CELL_000_0,2026-04-04T11:45:00,-82.4,-7.7,14.3,71.6,31,75,36,36,0,0,0,0,0,91.9,22.7,9.3,4,2.26
CELL_000_0,2026-04-04T12:00:00,-81.6,-6.6,11.6,80.2,46,52,30,30,0,0,0,0,0,132.4,18.0,11.8,1,0.83
CELL_000_0,2026-04-04T12:15:00,-91.4,-15.2,11.9,100,48,30,26,26,0,0,0,0,0,85.8,26.2,11.3,4,0.33
CELL_000_0,2026-04-04T12:30:00,-73.2,-6.5,11.8,100,44,36,32,32,0,0,0,0,0,75.0,11.5,6.7,6,0.81
CELL_000_0,2026-04-04T12:45:00,-90.4,-6.3,10.7,81.1,44,113,27,27,0,0,0,0,0,83.2,24.6,8.6,0,0.64
CELL_000_0,2026-04-04T13:00:00,-82.1,-5.7,14.7,0,55,111,28,28,0,0,0,0,0,75.4,25.7,9.6,0,1.0
CELL_000_0,2026-04-04T13:15:00,-79.0,-14.2,11.6,61.9,50,53,20,20,0,0,0,0,0,91.3,21.7,9.9,3,0
CELL_000_0,2026-04-04T13:30:00,-86.7,-15.3,8.7,76.9,74,64,25,25,0,0,0,0,0,63.8,22.4,10.8,7,1.78
CELL_000_0,2026-04-04T13:45:00,-79.9,-12.2,16.6,78.1,68,92,23,23,0,0,0,0,0,94.5,21.5,12.5,7,0.39
CELL_000_0,2026-04-04T14:00:00,-79.4,-9.5,14.7,100,46,57,40,40,0,0,0,0,0,87.1,28.9,12.0,0,0.75
CELL_000_0,2026-04-04T14:15:00,-68.5,-7.5,9.4,87.9,40,87,32,32,0,0,0,0,0,125.3,25.2,9.5,5,0
CELL_000_0,2026-04-04T14:30:00,-94.2,-10.7,6.8,90.5,59,87,32,32,0,0,0,0,0,50.8,29.3,7.2,0,0.5
CELL_000_0,2026-04-04T14:45:00,-96.6,-2.8,11.3,89.9,27,53,31,31,0,0,0,0,0,59.9,17.2,6.7,0,0.17
CELL_000_0,2026-04-04T15:00:00,-80.0,-12.0,14.8,53.5,51,72,28,28,0,0,0,0,0,70.6,14.4,13.0,0,1.47
CELL_000_0,2026-04-04T15:15:00,-69.3,-11.7,11.2,40.5,44,51,19,19,0,0,0,0,0,54.5,21.9,9.5,6,1.3
CELL_000_0,2026-04-04T15:30:00,-84.2,-10.0,6.4,24.1,35,30,28,28,0,0,0,0,0,79.2,21.1,7.5,6,1.54
CELL_000_0,2026-04-04T15:45:00,-87.3,-6.4,8.9,66.8,27,100,33,33,0,0,0,0,0,67.1,16.2,14.0,5,0
CELL_000_0,2026-04-04T16:00:00,-84.5,-8.6,4.6,15.4,35,57,38,38,0,0,0,0,0,91.1,14.6,11.7,1,0.66
CELL_000_0,2026-04-04T16:15:00,-88.5,-10.4,8.0,50.2,44,66,31,31,0,0,0,0,0,111.2,13.4,12.1,6,0
CELL_000_0,2026-04-04T16:30:00,-79.1,-4.9,12.5,76.1,51,14,27,27,0,0,0,0,0,65.5,27.1,9.7,2,0
CELL_000_0,2026-04-04T16:45:00,-89.6,-10.8,4.8,42.3,44,69,22,22,0,0,0,0,0,82.7,21.6,9.3,3,0.32
CELL_000_0,2026-04-04T17:00:00,-80.1,-6.3,4.7,53.5,38,61,25,25,0,0,0,0,0,60.2,10.8,12.0,0,0
CELL_000_0,2026-04-04T17:15:00,-79.3,-14.0,6.2,66.2,40,25,25,25,0,0,0,0,0,133.3,19.9,11.0,0,0
CELL_000_0,2026-04-04T17:30:00,-86.5,-9.4,11.4,56.9,37,53,13,13,0,0,0,0,0,70.3,18.1,7.2,0,0.8
CELL_000_0,2026-04-04T17:45:00,-77.4,-8.1,19.3,39.1,5,80,10,10,0,0,0,0,0,101.4,19.1,7.9,0,0.86
CELL_000_0,2026-04-04T18:00:00,-78.1,-9.1,15.5,74.6,18,20,19,19,0,0,0,0,0,93.1,11.9,7.5,5,0.2
CELL_000_0,2026-04-04T18:15:00,-82.6,-9.1,14.8,49.2,39,57,18,18,0,0,0,0,0,93.7,21.5,12.5,1,1.02
CELL_000_0,2026-04-04T18:30:00,-82.4,-14.4,9.6,79.3,23,40,23,23,0,0,0,0,0,57.0,21.3,8.8,5,0.79
CELL_000_0,2026-04-04T18:45:00,-83.1,-13.2,8.8,45.4,32,76,23,23,0,0,0,0,0,83.9,28.9,13.8,5,0.73
CELL_000_0,2026-04-04T19:00:00,-86.2,-8.5,8.4,34.4,33,40,13,13,0,0,0,0,0,86.7,15.7,15,0,0.55
CELL_000_0,2026-04-04T19:15:00,-93.2,-9.1,19.4,74.8,47,57,24,24,0,0,0,0,0,55.4,23.5,6.6,1,0.48
CELL_000_0,2026-04-04T19:30:00,-87.4,-7.6,13.0,36.9,39,46,16,16,0,0,0,0,0,61.1,23.2,11.2,4,1.35
CELL_000_0,2026-04-04T19:45:00,-98.7,-12.2,11.6,19.2,27,39,22,22,0,0,0,0,0,113.8,18.9,8.2,3,0
CELL_000_0,2026-04-04T20:00:00,-97.6,-12.1,12.1,25.7,15,27,10,10,0,0,0,0,0,95.3,15.7,9.8,6,0.07
CELL_000_0,2026-04-04T20:15:00,-97.9,-7.4,10.0,13.8,25,40,10,10,0,0,0,0,0,99.3,26.3,9.2,4,1.03
